departamento,municipio,anio,mes,indicador,valor
HUILA,LA PLATA,2022,abril,Visitantes extranjeros no residentes,3
HUILA,LA PLATA,2022,mayo,Visitantes extranjeros no residentes,10
HUILA,LA PLATA,2022,junio,Visitantes extranjeros no residentes,18
HUILA,LA PLATA,2022,julio,Total Camas Establecimientos de Alojamiento y Hospedaje,593
HUILA,LA PLATA,2022,julio,Total Habitaciones Establecimientos de Alojamiento y Hospedaje,434
HUILA,LA PLATA,2022,julio,Prestadores de servicios turísticos activos en RNT,32
HUILA,LA PLATA,2022,julio,Establecimientos de alojamiento y hospedaje,24
HUILA,LA PLATA,2022,julio,Visitantes extranjeros no residentes,18
HUILA,LA PLATA,2022,julio,Check in,5
HUILA,NEIVA,2018,enero,llegadas pasajeros Nacionales,9021
HUILA,NEIVA,2018,enero,Llegadas internacionales,304
HUILA,NEIVA,2018,enero,Salidas internacionales,303
HUILA,NEIVA,2018,enero,Visitantes extranjeros no residentes,207
HUILA,NEIVA,2018,febrero,llegadas pasajeros Nacionales,10716
HUILA,NEIVA,2018,febrero,Visitantes extranjeros no residentes,192
HUILA,NEIVA,2018,febrero,Salidas internacionales,155
HUILA,NEIVA,2018,febrero,Llegadas internacionales,136
HUILA,NEIVA,2018,marzo,llegadas pasajeros Nacionales,11325
HUILA,NEIVA,2018,marzo,Llegadas internacionales,217
HUILA,NEIVA,2018,marzo,Salidas internacionales,214
HUILA,NEIVA,2018,marzo,Visitantes extranjeros no residentes,200
HUILA,NEIVA,2018,abril,llegadas pasajeros Nacionales,11078
HUILA,NEIVA,2018,abril,Salidas internacionales,225
HUILA,NEIVA,2018,abril,Visitantes extranjeros no residentes,199
HUILA,NEIVA,2018,abril,Llegadas internacionales,166
HUILA,NEIVA,2018,mayo,llegadas pasajeros Nacionales,11698
HUILA,NEIVA,2018,mayo,Visitantes extranjeros no residentes,259
HUILA,NEIVA,2018,mayo,Salidas internacionales,258
HUILA,NEIVA,2018,mayo,Llegadas internacionales,226
HUILA,NEIVA,2018,junio,llegadas pasajeros Nacionales,11171
HUILA,NEIVA,2018,junio,Visitantes extranjeros no residentes,477
HUILA,NEIVA,2018,junio,Salidas internacionales,402
HUILA,NEIVA,2018,junio,Llegadas internacionales,397
HUILA,NEIVA,2018,julio,llegadas pasajeros Nacionales,11165
HUILA,NEIVA,2018,julio,Salidas internacionales,333
HUILA,NEIVA,2018,julio,Visitantes extranjeros no residentes,285
HUILA,NEIVA,2018,julio,Llegadas internacionales,244
HUILA,NEIVA,2018,agosto,llegadas pasajeros Nacionales,11794
HUILA,NEIVA,2018,agosto,Salidas internacionales,307
HUILA,NEIVA,2018,agosto,Visitantes extranjeros no residentes,275
HUILA,NEIVA,2018,agosto,Llegadas internacionales,248
HUILA,NEIVA,2018,septiembre,llegadas pasajeros Nacionales,11353
HUILA,NEIVA,2018,septiembre,Salidas internacionales,353
HUILA,NEIVA,2018,septiembre,Llegadas internacionales,333
HUILA,NEIVA,2018,septiembre,Visitantes extranjeros no residentes,176
HUILA,NEIVA,2018,octubre,llegadas pasajeros Nacionales,12562
HUILA,NEIVA,2018,octubre,Salidas internacionales,338
HUILA,NEIVA,2018,octubre,Llegadas internacionales,313
HUILA,NEIVA,2018,octubre,Visitantes extranjeros no residentes,280
HUILA,NEIVA,2018,noviembre,llegadas pasajeros Nacionales,10894
HUILA,NEIVA,2018,noviembre,Salidas internacionales,279
HUILA,NEIVA,2018,noviembre,Llegadas internacionales,250
HUILA,NEIVA,2018,noviembre,Visitantes extranjeros no residentes,193
HUILA,NEIVA,2018,diciembre,llegadas pasajeros Nacionales,9226
HUILA,NEIVA,2018,diciembre,Visitantes extranjeros no residentes,495
HUILA,NEIVA,2018,diciembre,Llegadas internacionales,363
HUILA,NEIVA,2018,diciembre,Salidas internacionales,297
HUILA,NEIVA,2019,enero,llegadas pasajeros Nacionales,9080
HUILA,NEIVA,2019,enero,Salidas internacionales,302
HUILA,NEIVA,2019,enero,Llegadas internacionales,276
HUILA,NEIVA,2019,enero,Visitantes extranjeros no residentes,190
HUILA,NEIVA,2019,febrero,llegadas pasajeros Nacionales,11227
HUILA,NEIVA,2019,febrero,Visitantes extranjeros no residentes,224
HUILA,NEIVA,2019,febrero,Salidas internacionales,186
HUILA,NEIVA,2019,febrero,Llegadas internacionales,177
HUILA,NEIVA,2019,marzo,llegadas pasajeros Nacionales,12315
HUILA,NEIVA,2019,marzo,Salidas internacionales,237
HUILA,NEIVA,2019,marzo,Llegadas internacionales,232
HUILA,NEIVA,2019,marzo,Visitantes extranjeros no residentes,205
HUILA,NEIVA,2019,abril,llegadas pasajeros Nacionales,12535
HUILA,NEIVA,2019,abril,Salidas internacionales,247
HUILA,NEIVA,2019,abril,Visitantes extranjeros no residentes,227
HUILA,NEIVA,2019,abril,Llegadas internacionales,213
HUILA,NEIVA,2019,mayo,llegadas pasajeros Nacionales,14566
HUILA,NEIVA,2019,mayo,Visitantes extranjeros no residentes,302
HUILA,NEIVA,2019,mayo,Llegadas internacionales,247
HUILA,NEIVA,2019,mayo,Salidas internacionales,229
HUILA,NEIVA,2019,junio,llegadas pasajeros Nacionales,13666
HUILA,NEIVA,2019,junio,Visitantes extranjeros no residentes,496
HUILA,NEIVA,2019,junio,Llegadas internacionales,398
HUILA,NEIVA,2019,junio,Salidas internacionales,341
HUILA,NEIVA,2019,julio,llegadas pasajeros Nacionales,14979
HUILA,NEIVA,2019,julio,Visitantes extranjeros no residentes,290
HUILA,NEIVA,2019,julio,Llegadas internacionales,227
HUILA,NEIVA,2019,julio,Salidas internacionales,191
HUILA,NEIVA,2019,agosto,llegadas pasajeros Nacionales,14116
HUILA,NEIVA,2019,agosto,Visitantes extranjeros no residentes,372
HUILA,NEIVA,2019,agosto,Llegadas internacionales,89
HUILA,NEIVA,2019,agosto,Salidas internacionales,38
HUILA,NEIVA,2019,septiembre,llegadas pasajeros Nacionales,13844
HUILA,NEIVA,2019,septiembre,Visitantes extranjeros no residentes,182
HUILA,NEIVA,2019,septiembre,Llegadas internacionales,70
HUILA,NEIVA,2019,septiembre,Salidas internacionales,22
HUILA,NEIVA,2019,octubre,llegadas pasajeros Nacionales,12307
HUILA,NEIVA,2019,octubre,Visitantes extranjeros no residentes,225
HUILA,NEIVA,2019,octubre,Llegadas internacionales,0
HUILA,NEIVA,2019,octubre,Salidas internacionales,
HUILA,NEIVA,2019,noviembre,llegadas pasajeros Nacionales,12086
HUILA,NEIVA,2019,noviembre,Visitantes extranjeros no residentes,191
HUILA,NEIVA,2019,diciembre,llegadas pasajeros Nacionales,11980
HUILA,NEIVA,2019,diciembre,Visitantes extranjeros no residentes,422
HUILA,NEIVA,2020,enero,llegadas pasajeros Nacionales,10250
HUILA,NEIVA,2020,enero,Visitantes extranjeros no residentes,220
HUILA,NEIVA,2020,enero,Salidas internacionales,0
HUILA,NEIVA,2020,febrero,llegadas pasajeros Nacionales,11671
HUILA,NEIVA,2020,febrero,Visitantes extranjeros no residentes,228
HUILA,NEIVA,2020,febrero,Llegadas internacionales,13
HUILA,NEIVA,2020,marzo,llegadas pasajeros Nacionales,8107
HUILA,NEIVA,2020,marzo,Visitantes extranjeros no residentes,88
HUILA,NEIVA,2020,abril,llegadas pasajeros Nacionales,112
HUILA,NEIVA,2020,mayo,llegadas pasajeros Nacionales,113
HUILA,NEIVA,2020,junio,llegadas pasajeros Nacionales,118
HUILA,NEIVA,2020,junio,Visitantes extranjeros no residentes,2
HUILA,NEIVA,2020,julio,llegadas pasajeros Nacionales,111
HUILA,NEIVA,2020,julio,Visitantes extranjeros no residentes,1
HUILA,NEIVA,2020,agosto,llegadas pasajeros Nacionales,135
HUILA,NEIVA,2020,septiembre,llegadas pasajeros Nacionales,272
HUILA,NEIVA,2020,septiembre,Visitantes extranjeros no residentes,5
HUILA,NEIVA,2020,octubre,llegadas pasajeros Nacionales,1979
HUILA,NEIVA,2020,octubre,Visitantes extranjeros no residentes,61
HUILA,NEIVA,2020,noviembre,llegadas pasajeros Nacionales,2390
HUILA,NEIVA,2020,noviembre,Visitantes extranjeros no residentes,63
HUILA,NEIVA,2020,diciembre,llegadas pasajeros Nacionales,3417
HUILA,NEIVA,2020,diciembre,Visitantes extranjeros no residentes,216
HUILA,NEIVA,2021,enero,llegadas pasajeros Nacionales,2346
HUILA,NEIVA,2021,enero,Visitantes extranjeros no residentes,71
HUILA,NEIVA,2021,febrero,llegadas pasajeros Nacionales,2840
HUILA,NEIVA,2021,febrero,Visitantes extranjeros no residentes,73
HUILA,NEIVA,2021,marzo,llegadas pasajeros Nacionales,4070
HUILA,NEIVA,2021,marzo,Visitantes extranjeros no residentes,101
HUILA,NEIVA,2021,abril,llegadas pasajeros Nacionales,3602
HUILA,NEIVA,2021,abril,Visitantes extranjeros no residentes,93
HUILA,NEIVA,2021,mayo,llegadas pasajeros Nacionales,5559
HUILA,NEIVA,2021,mayo,Visitantes extranjeros no residentes,62
HUILA,NEIVA,2021,junio,llegadas pasajeros Nacionales,6104
HUILA,NEIVA,2021,junio,Visitantes extranjeros no residentes,171
HUILA,NEIVA,2021,julio,llegadas pasajeros Nacionales,6735
HUILA,NEIVA,2021,julio,Visitantes extranjeros no residentes,175
HUILA,NEIVA,2021,agosto,llegadas pasajeros Nacionales,7046
HUILA,NEIVA,2021,agosto,Visitantes extranjeros no residentes,147
HUILA,NEIVA,2021,septiembre,llegadas pasajeros Nacionales,7604
HUILA,NEIVA,2021,septiembre,Visitantes extranjeros no residentes,117
HUILA,NEIVA,2021,octubre,llegadas pasajeros Nacionales,8623
HUILA,NEIVA,2021,octubre,Visitantes extranjeros no residentes,171
HUILA,NEIVA,2021,noviembre,llegadas pasajeros Nacionales,9017
HUILA,NEIVA,2021,noviembre,Visitantes extranjeros no residentes,201
HUILA,NEIVA,2021,diciembre,llegadas pasajeros Nacionales,9761
HUILA,NEIVA,2021,diciembre,Visitantes extranjeros no residentes,537
HUILA,NEIVA,2022,enero,llegadas pasajeros Nacionales,10056
HUILA,NEIVA,2022,enero,Visitantes extranjeros no residentes,178
HUILA,NEIVA,2022,febrero,llegadas pasajeros Nacionales,11369
HUILA,NEIVA,2022,febrero,Visitantes extranjeros no residentes,208
HUILA,NEIVA,2022,marzo,llegadas pasajeros Nacionales,15386
HUILA,NEIVA,2022,marzo,Visitantes extranjeros no residentes,225
HUILA,NEIVA,2022,abril,llegadas pasajeros Nacionales,15454
HUILA,NEIVA,2022,abril,Visitantes extranjeros no residentes,228
HUILA,NEIVA,2022,mayo,llegadas pasajeros Nacionales,17191
HUILA,NEIVA,2022,mayo,Visitantes extranjeros no residentes,214
HUILA,NEIVA,2022,junio,llegadas pasajeros Nacionales,18210
HUILA,NEIVA,2022,junio,Visitantes extranjeros no residentes,544
HUILA,NEIVA,2022,julio,Total Camas Establecimientos de Alojamiento y Hospedaje,4098
HUILA,NEIVA,2022,julio,Total Habitaciones Establecimientos de Alojamiento y Hospedaje,2666
HUILA,NEIVA,2022,julio,Prestadores de servicios turísticos activos en RNT,431
HUILA,NEIVA,2022,julio,Visitantes extranjeros no residentes,397
HUILA,NEIVA,2022,julio,Establecimientos de alojamiento y hospedaje,245
HUILA,NEIVA,2022,julio,Check in,25
HUILA,OPORAPA,2018,mayo,Visitantes extranjeros no residentes,1
HUILA,OPORAPA,2018,octubre,Visitantes extranjeros no residentes,1
HUILA,OPORAPA,2019,abril,Visitantes extranjeros no residentes,1
HUILA,OPORAPA,2019,agosto,Visitantes extranjeros no residentes,1
HUILA,OPORAPA,2020,febrero,Visitantes extranjeros no residentes,3
HUILA,OPORAPA,2021,octubre,Visitantes extranjeros no residentes,1
HUILA,OPORAPA,2021,diciembre,Visitantes extranjeros no residentes,1
HUILA,OPORAPA,2022,enero,Visitantes extranjeros no residentes,3
HUILA,OPORAPA,2022,febrero,Visitantes extranjeros no residentes,1
HUILA,OPORAPA,2022,marzo,Visitantes extranjeros no residentes,1
HUILA,OPORAPA,2022,mayo,Visitantes extranjeros no residentes,2
HUILA,OPORAPA,2022,julio,Establecimientos de alojamiento y hospedaje,2
HUILA,OPORAPA,2022,julio,Prestadores de servicios turísticos activos en RNT,
HUILA,OPORAPA,2022,julio,Total Camas Establecimientos de Alojamiento y Hospedaje,0
HUILA,OPORAPA,2022,julio,Total Habitaciones Establecimientos de Alojamiento y Hospedaje,
HUILA,PAICOL,2022,abril,Visitantes extranjeros no residentes,4
HUILA,PAICOL,2022,mayo,Visitantes extranjeros no residentes,1
HUILA,PAICOL,2022,julio,Total Camas Establecimientos de Alojamiento y Hospedaje,258
HUILA,PAICOL,2022,julio,Total Habitaciones Establecimientos de Alojamiento y Hospedaje,146
HUILA,PAICOL,2022,julio,Prestadores de servicios turísticos activos en RNT,44
HUILA,PAICOL,2022,julio,Establecimientos de alojamiento y hospedaje,27
HUILA,PAICOL,2022,julio,Check in,4
HUILA,PALERMO,2018,febrero,Visitantes extranjeros no residentes,1
HUILA,PALERMO,2018,mayo,Visitantes extranjeros no residentes,2
HUILA,PALERMO,2018,junio,Visitantes extranjeros no residentes,3
HUILA,PALERMO,2018,septiembre,Visitantes extranjeros no residentes,1
HUILA,PALERMO,2018,diciembre,Visitantes extranjeros no residentes,1
HUILA,PALERMO,2019,febrero,llegadas pasajeros Nacionales,2
HUILA,PALERMO,2019,febrero,Visitantes extranjeros no residentes,1
HUILA,PALERMO,2019,junio,Visitantes extranjeros no residentes,4
HUILA,PALERMO,2019,agosto,Visitantes extranjeros no residentes,3
HUILA,PALERMO,2019,septiembre,Visitantes extranjeros no residentes,1
HUILA,PALERMO,2019,diciembre,llegadas pasajeros Nacionales,1
HUILA,PALERMO,2019,diciembre,Visitantes extranjeros no residentes,
HUILA,PALERMO,2020,febrero,Visitantes extranjeros no residentes,1
HUILA,PALERMO,2020,diciembre,Visitantes extranjeros no residentes,1
HUILA,PALERMO,2021,enero,llegadas pasajeros Nacionales,0
HUILA,PALERMO,2021,febrero,llegadas pasajeros Nacionales,0
HUILA,PALERMO,2021,marzo,llegadas pasajeros Nacionales,0
HUILA,PALERMO,2021,abril,llegadas pasajeros Nacionales,0
HUILA,PALERMO,2021,mayo,llegadas pasajeros Nacionales,0
HUILA,PALERMO,2021,junio,Visitantes extranjeros no residentes,2
HUILA,PALERMO,2021,julio,Visitantes extranjeros no residentes,2
HUILA,PALERMO,2021,julio,llegadas pasajeros Nacionales,0
HUILA,PALERMO,2021,agosto,llegadas pasajeros Nacionales,3
HUILA,PALERMO,2021,agosto,Visitantes extranjeros no residentes,1
HUILA,PALERMO,2021,septiembre,Visitantes extranjeros no residentes,2
HUILA,PALERMO,2021,septiembre,llegadas pasajeros Nacionales,0
HUILA,PALERMO,2021,octubre,llegadas pasajeros Nacionales,0
HUILA,PALERMO,2021,diciembre,Visitantes extranjeros no residentes,10
HUILA,PALERMO,2022,enero,Visitantes extranjeros no residentes,1
HUILA,PALERMO,2022,enero,llegadas pasajeros Nacionales,0
HUILA,PALERMO,2022,febrero,Visitantes extranjeros no residentes,3
HUILA,PALERMO,2022,marzo,llegadas pasajeros Nacionales,0
HUILA,PALERMO,2022,abril,Visitantes extranjeros no residentes,3
HUILA,PALERMO,2022,abril,llegadas pasajeros Nacionales,0
HUILA,PALERMO,2022,mayo,Visitantes extranjeros no residentes,3
HUILA,PALERMO,2022,mayo,llegadas pasajeros Nacionales,0
HUILA,PALERMO,2022,junio,Visitantes extranjeros no residentes,7
HUILA,PALERMO,2022,junio,llegadas pasajeros Nacionales,1
HUILA,PALERMO,2022,julio,Total Camas Establecimientos de Alojamiento y Hospedaje,717
HUILA,PALERMO,2022,julio,Total Habitaciones Establecimientos de Alojamiento y Hospedaje,468
HUILA,PALERMO,2022,julio,Prestadores de servicios turísticos activos en RNT,38
HUILA,PALERMO,2022,julio,Establecimientos de alojamiento y hospedaje,30
HUILA,PALERMO,2022,julio,Check in,3
HUILA,PALERMO,2022,julio,Visitantes extranjeros no residentes,1
HUILA,PITALITO,2018,enero,llegadas pasajeros Nacionales,761
HUILA,PITALITO,2018,enero,Visitantes extranjeros no residentes,33
HUILA,PITALITO,2018,febrero,llegadas pasajeros Nacionales,673
HUILA,PITALITO,2018,febrero,Visitantes extranjeros no residentes,42
HUILA,PITALITO,2018,marzo,llegadas pasajeros Nacionales,833
HUILA,PITALITO,2018,marzo,Visitantes extranjeros no residentes,38
HUILA,PITALITO,2018,abril,llegadas pasajeros Nacionales,897
HUILA,PITALITO,2018,abril,Visitantes extranjeros no residentes,21
HUILA,PITALITO,2018,mayo,llegadas pasajeros Nacionales,1059
HUILA,PITALITO,2018,mayo,Visitantes extranjeros no residentes,34
HUILA,PITALITO,2018,junio,llegadas pasajeros Nacionales,1110
HUILA,PITALITO,2018,junio,Visitantes extranjeros no residentes,54
HUILA,PITALITO,2018,julio,llegadas pasajeros Nacionales,1155
HUILA,PITALITO,2018,julio,Visitantes extranjeros no residentes,38
HUILA,PITALITO,2018,agosto,llegadas pasajeros Nacionales,1154
HUILA,PITALITO,2018,agosto,Visitantes extranjeros no residentes,32
HUILA,PITALITO,2018,septiembre,llegadas pasajeros Nacionales,1061
HUILA,PITALITO,2018,septiembre,Visitantes extranjeros no residentes,33
HUILA,PITALITO,2018,octubre,llegadas pasajeros Nacionales,1142
HUILA,PITALITO,2018,octubre,Visitantes extranjeros no residentes,42
HUILA,PITALITO,2018,noviembre,llegadas pasajeros Nacionales,1159
HUILA,PITALITO,2018,noviembre,Visitantes extranjeros no residentes,50
HUILA,PITALITO,2018,diciembre,llegadas pasajeros Nacionales,1248
HUILA,PITALITO,2018,diciembre,Visitantes extranjeros no residentes,109
HUILA,PITALITO,2019,enero,llegadas pasajeros Nacionales,1113
HUILA,PITALITO,2019,enero,Visitantes extranjeros no residentes,38
HUILA,PITALITO,2019,febrero,llegadas pasajeros Nacionales,936
HUILA,PITALITO,2019,febrero,Visitantes extranjeros no residentes,27
HUILA,PITALITO,2019,marzo,llegadas pasajeros Nacionales,1552
HUILA,PITALITO,2019,marzo,Visitantes extranjeros no residentes,31
HUILA,PITALITO,2019,abril,llegadas pasajeros Nacionales,1251
HUILA,PITALITO,2019,abril,Visitantes extranjeros no residentes,39
HUILA,PITALITO,2019,mayo,llegadas pasajeros Nacionales,1336
HUILA,PITALITO,2019,mayo,Visitantes extranjeros no residentes,37
HUILA,PITALITO,2019,junio,llegadas pasajeros Nacionales,1287
HUILA,PITALITO,2019,junio,Visitantes extranjeros no residentes,73
HUILA,PITALITO,2019,julio,llegadas pasajeros Nacionales,1546
HUILA,PITALITO,2019,julio,Visitantes extranjeros no residentes,39
HUILA,PITALITO,2019,agosto,llegadas pasajeros Nacionales,1550
HUILA,PITALITO,2019,agosto,Visitantes extranjeros no residentes,82
HUILA,PITALITO,2019,septiembre,llegadas pasajeros Nacionales,1369
HUILA,PITALITO,2019,septiembre,Visitantes extranjeros no residentes,42
HUILA,PITALITO,2019,octubre,llegadas pasajeros Nacionales,1380
HUILA,PITALITO,2019,octubre,Visitantes extranjeros no residentes,56
HUILA,PITALITO,2019,noviembre,llegadas pasajeros Nacionales,1228
HUILA,PITALITO,2019,noviembre,Visitantes extranjeros no residentes,51
HUILA,PITALITO,2019,diciembre,llegadas pasajeros Nacionales,1153
HUILA,PITALITO,2019,diciembre,Visitantes extranjeros no residentes,146
HUILA,PITALITO,2020,enero,llegadas pasajeros Nacionales,848
HUILA,PITALITO,2020,enero,Visitantes extranjeros no residentes,62
HUILA,PITALITO,2020,febrero,llegadas pasajeros Nacionales,999
HUILA,PITALITO,2020,febrero,Visitantes extranjeros no residentes,59
HUILA,PITALITO,2020,marzo,llegadas pasajeros Nacionales,689
HUILA,PITALITO,2020,marzo,Visitantes extranjeros no residentes,20
HUILA,PITALITO,2020,abril,llegadas pasajeros Nacionales,4
HUILA,PITALITO,2020,mayo,llegadas pasajeros Nacionales,8
HUILA,PITALITO,2020,junio,llegadas pasajeros Nacionales,12
HUILA,PITALITO,2020,julio,llegadas pasajeros Nacionales,7
HUILA,PITALITO,2020,julio,Visitantes extranjeros no residentes,1
HUILA,PITALITO,2020,agosto,Visitantes extranjeros no residentes,3
HUILA,PITALITO,2020,agosto,llegadas pasajeros Nacionales,2
HUILA,PITALITO,2020,septiembre,Visitantes extranjeros no residentes,1
HUILA,PITALITO,2020,septiembre,llegadas pasajeros Nacionales,0
HUILA,PITALITO,2020,octubre,llegadas pasajeros Nacionales,273
HUILA,PITALITO,2020,octubre,Visitantes extranjeros no residentes,12
HUILA,PITALITO,2020,noviembre,llegadas pasajeros Nacionales,344
HUILA,PITALITO,2020,noviembre,Visitantes extranjeros no residentes,20
HUILA,PITALITO,2020,diciembre,llegadas pasajeros Nacionales,396
HUILA,PITALITO,2020,diciembre,Visitantes extranjeros no residentes,43
HUILA,PITALITO,2021,enero,llegadas pasajeros Nacionales,444
HUILA,PITALITO,2021,enero,Visitantes extranjeros no residentes,28
HUILA,PITALITO,2021,febrero,llegadas pasajeros Nacionales,496
HUILA,PITALITO,2021,febrero,Visitantes extranjeros no residentes,23
HUILA,PITALITO,2021,marzo,llegadas pasajeros Nacionales,708
HUILA,PITALITO,2021,marzo,Visitantes extranjeros no residentes,19
HUILA,PITALITO,2021,abril,llegadas pasajeros Nacionales,655
HUILA,PITALITO,2021,abril,Visitantes extranjeros no residentes,19
HUILA,PITALITO,2021,mayo,llegadas pasajeros Nacionales,872
HUILA,PITALITO,2021,mayo,Visitantes extranjeros no residentes,15
HUILA,PITALITO,2021,junio,llegadas pasajeros Nacionales,742
HUILA,PITALITO,2021,junio,Visitantes extranjeros no residentes,31
HUILA,PITALITO,2021,julio,llegadas pasajeros Nacionales,731
HUILA,PITALITO,2021,julio,Visitantes extranjeros no residentes,25
HUILA,PITALITO,2021,agosto,llegadas pasajeros Nacionales,727
HUILA,PITALITO,2021,agosto,Visitantes extranjeros no residentes,33
HUILA,PITALITO,2021,septiembre,llegadas pasajeros Nacionales,667
HUILA,PITALITO,2021,septiembre,Visitantes extranjeros no residentes,26
HUILA,PITALITO,2021,octubre,llegadas pasajeros Nacionales,697
HUILA,PITALITO,2021,octubre,Visitantes extranjeros no residentes,16
HUILA,PITALITO,2021,noviembre,llegadas pasajeros Nacionales,784
HUILA,PITALITO,2021,noviembre,Visitantes extranjeros no residentes,37
HUILA,PITALITO,2021,diciembre,llegadas pasajeros Nacionales,872
HUILA,PITALITO,2021,diciembre,Visitantes extranjeros no residentes,83
HUILA,PITALITO,2022,enero,llegadas pasajeros Nacionales,838
HUILA,PITALITO,2022,enero,Visitantes extranjeros no residentes,37
HUILA,PITALITO,2022,febrero,llegadas pasajeros Nacionales,696
HUILA,PITALITO,2022,febrero,Visitantes extranjeros no residentes,28
HUILA,PITALITO,2022,marzo,llegadas pasajeros Nacionales,837
HUILA,PITALITO,2022,marzo,Visitantes extranjeros no residentes,37
HUILA,PITALITO,2022,abril,llegadas pasajeros Nacionales,783
HUILA,PITALITO,2022,abril,Visitantes extranjeros no residentes,48
HUILA,PITALITO,2022,mayo,llegadas pasajeros Nacionales,870
HUILA,PITALITO,2022,mayo,Visitantes extranjeros no residentes,48
HUILA,PITALITO,2022,junio,llegadas pasajeros Nacionales,999
HUILA,PITALITO,2022,junio,Visitantes extranjeros no residentes,54
HUILA,PITALITO,2022,julio,Total Camas Establecimientos de Alojamiento y Hospedaje,1707
HUILA,PITALITO,2022,julio,Total Habitaciones Establecimientos de Alojamiento y Hospedaje,1302
HUILA,PITALITO,2022,julio,Prestadores de servicios turísticos activos en RNT,139
HUILA,PITALITO,2022,julio,Establecimientos de alojamiento y hospedaje,101
HUILA,PITALITO,2022,julio,Visitantes extranjeros no residentes,57
HUILA,PITALITO,2022,julio,Check in,5
HUILA,RIVERA,2018,enero,Visitantes extranjeros no residentes,1
HUILA,RIVERA,2018,marzo,Visitantes extranjeros no residentes,2
HUILA,RIVERA,2018,abril,Visitantes extranjeros no residentes,2
HUILA,RIVERA,2018,mayo,Visitantes extranjeros no residentes,6
HUILA,RIVERA,2018,junio,Visitantes extranjeros no residentes,3
HUILA,RIVERA,2018,julio,Visitantes extranjeros no residentes,4
HUILA,RIVERA,2018,agosto,Visitantes extranjeros no residentes,4
HUILA,RIVERA,2018,octubre,Visitantes extranjeros no residentes,5
HUILA,RIVERA,2018,noviembre,Visitantes extranjeros no residentes,1
HUILA,RIVERA,2018,diciembre,Visitantes extranjeros no residentes,8
HUILA,RIVERA,2019,febrero,Visitantes extranjeros no residentes,3
HUILA,RIVERA,2019,marzo,Visitantes extranjeros no residentes,2
HUILA,RIVERA,2019,abril,Visitantes extranjeros no residentes,1
HUILA,RIVERA,2019,mayo,Visitantes extranjeros no residentes,2
HUILA,RIVERA,2019,junio,Visitantes extranjeros no residentes,2
HUILA,RIVERA,2019,julio,Visitantes extranjeros no residentes,4
HUILA,RIVERA,2019,agosto,Visitantes extranjeros no residentes,2
HUILA,RIVERA,2019,octubre,Visitantes extranjeros no residentes,4
HUILA,RIVERA,2019,noviembre,Visitantes extranjeros no residentes,1
HUILA,RIVERA,2019,diciembre,Visitantes extranjeros no residentes,9
HUILA,RIVERA,2020,enero,Visitantes extranjeros no residentes,2
HUILA,RIVERA,2020,febrero,Visitantes extranjeros no residentes,2
HUILA,RIVERA,2020,noviembre,Visitantes extranjeros no residentes,4
HUILA,RIVERA,2020,diciembre,Visitantes extranjeros no residentes,12
HUILA,RIVERA,2021,enero,Visitantes extranjeros no residentes,1
HUILA,RIVERA,2021,febrero,Visitantes extranjeros no residentes,1
HUILA,RIVERA,2021,abril,Visitantes extranjeros no residentes,7
HUILA,RIVERA,2021,mayo,Visitantes extranjeros no residentes,1
HUILA,RIVERA,2021,junio,Visitantes extranjeros no residentes,9
HUILA,RIVERA,2021,julio,Visitantes extranjeros no residentes,9
HUILA,RIVERA,2021,agosto,Visitantes extranjeros no residentes,4
HUILA,RIVERA,2021,septiembre,Visitantes extranjeros no residentes,4
HUILA,RIVERA,2021,octubre,Visitantes extranjeros no residentes,8
HUILA,RIVERA,2021,noviembre,Visitantes extranjeros no residentes,5
HUILA,RIVERA,2021,diciembre,Visitantes extranjeros no residentes,6
HUILA,RIVERA,2022,enero,Visitantes extranjeros no residentes,8
HUILA,RIVERA,2022,febrero,Visitantes extranjeros no residentes,2
HUILA,RIVERA,2022,marzo,Visitantes extranjeros no residentes,2
HUILA,RIVERA,2022,abril,Visitantes extranjeros no residentes,5
HUILA,RIVERA,2022,mayo,Visitantes extranjeros no residentes,3
HUILA,RIVERA,2022,junio,Visitantes extranjeros no residentes,13
HUILA,RIVERA,2022,julio,Total Camas Establecimientos de Alojamiento y Hospedaje,1233
HUILA,RIVERA,2022,julio,Total Habitaciones Establecimientos de Alojamiento y Hospedaje,591
HUILA,RIVERA,2022,julio,Prestadores de servicios turísticos activos en RNT,112
HUILA,RIVERA,2022,julio,Establecimientos de alojamiento y hospedaje,99
HUILA,RIVERA,2022,julio,Check in,9
HUILA,RIVERA,2022,julio,Visitantes extranjeros no residentes,6
HUILA,SALADOBLANCO,2018,diciembre,Visitantes extranjeros no residentes,3
HUILA,SALADOBLANCO,2019,diciembre,Visitantes extranjeros no residentes,1
HUILA,SALADOBLANCO,2020,febrero,Visitantes extranjeros no residentes,1
HUILA,SALADOBLANCO,2020,agosto,Visitantes extranjeros no residentes,1
HUILA,SALADOBLANCO,2022,julio,Total Camas Establecimientos de Alojamiento y Hospedaje,5
HUILA,SALADOBLANCO,2022,julio,Total Habitaciones Establecimientos de Alojamiento y Hospedaje,
HUILA,SALADOBLANCO,2022,julio,Prestadores de servicios turísticos activos en RNT,3
HUILA,SALADOBLANCO,2022,julio,Establecimientos de alojamiento y hospedaje,2
HUILA,SUAZA,2018,septiembre,Visitantes extranjeros no residentes,1
