anio,mes,departamento,municipio,indicador,atractivo,categoria,colegio,prestador,registro_nacional_de_turismo,direccion,pais_origen,valor
2018,4,HUILA,,Visitantes No Residentes por origen,,,,,,,Ucrania,1.0
2018,4,HUILA,,Visitantes No Residentes por origen,,,,,,,Uruguay,2.0
2018,4,HUILA,,Visitantes No Residentes total por departamento,,,,,,,,254.0
2018,4,HUILA,Acevedo,Visitantes por atractivo,Parque Nacional Natural Cueva de los Guacharos,,,,,,,113.0
2018,5,HUILA,ACEVEDO,Visitantes a Parques Nacionales Naturales,,,,,,,,46
2018,5,HUILA,ACEVEDO,Visitantes extranjeros no residentes,,,,,,,,4
2018,5,HUILA,AIPE,Visitantes extranjeros no residentes,,,,,,,,3
2018,5,HUILA,ALTAMIRA,Visitantes extranjeros no residentes,,,,,,,,1
2018,5,HUILA,CAMPOALEGRE,Visitantes extranjeros no residentes,,,,,,,,2
2018,5,HUILA,GIGANTE,Visitantes extranjeros no residentes,,,,,,,,1
2018,5,HUILA,LA ARGENTINA,Visitantes extranjeros no residentes,,,,,,,,1
2018,5,HUILA,LA PLATA,Visitantes extranjeros no residentes,,,,,,,,4
2018,5,HUILA,NEIVA,Llegadas internacionales,,,,,,,,226
2018,5,HUILA,NEIVA,Salidas internacionales,,,,,,,,258
2018,5,HUILA,NEIVA,Visitantes extranjeros no residentes,,,,,,,,259
2018,5,HUILA,NEIVA,llegadas pasajeros Nacionales,,,,,,,,11698
2018,5,HUILA,OPORAPA,Visitantes extranjeros no residentes,,,,,,,,1
2018,5,HUILA,PALERMO,Visitantes extranjeros no residentes,,,,,,,,2
2018,5,HUILA,PITALITO,Visitantes extranjeros no residentes,,,,,,,,34
2018,5,HUILA,PITALITO,llegadas pasajeros Nacionales,,,,,,,,1059
2018,5,HUILA,RIVERA,Visitantes extranjeros no residentes,,,,,,,,6
2018,5,HUILA,,Visitantes No Residentes por origen,,,,,,,Alemania,9.0
2018,5,HUILA,,Visitantes No Residentes por origen,,,,,,,Arabia Saudita,1.0
2018,5,HUILA,,Visitantes No Residentes por origen,,,,,,,Argentina,14.0
